1.199,27,0.035616
1.2133,27.5,0.035616
1.2099,28,0.035616
1.4221,18,0.032877
1.4089,19,0.032877
1.387,19.5,0.032877
1.3586,20,0.032877
1.3607,20.5,0.032877
1.3508,21,0.032877
1.3453,21.5,0.032877
1.3302,22,0.032877
1.3077,22.5,0.032877
1.3079,23,0.032877
1.3038,24,0.032877
1.2993,24.5,0.032877
1.2997,25,0.032877
1.2975,25.5,0.032877
1.3046,26,0.032877
1.314,26.5,0.032877
1.3146,27,0.032877
1.3332,27.5,0.032877
1.3333,28,0.032877
1.4235,18,0.030137
1.4049,19,0.030137
1.3799,19.5,0.030137
1.3482,20,0.030137
1.3473,20.5,0.030137
1.3341,21,0.030137
1.3251,21.5,0.030137
1.3062,22,0.030137
1.3009,22.5,0.030137
1.3042,23,0.030137
1.2707,24,0.030137
1.2606,24.5,0.030137
1.2485,25,0.030137
1.2407,25.5,0.030137
1.2241,26,0.030137
1.2281,26.5,0.030137
1.2171,27,0.030137
1.2296,27.5,0.030137
1.3154,28,0.030137
1.5613,18,0.027397
1.5191,19,0.027397
1.4859,19.5,0.027397
1.4472,20,0.027397
1.4396,20.5,0.027397
1.436,21,0.027397
1.4337,21.5,0.027397
1.4081,22,0.027397
1.3861,22.5,0.027397
1.376,23,0.027397
1.353,24,0.027397
1.3318,24.5,0.027397
1.324,25,0.027397
1.3199,25.5,0.027397
1.3125,26,0.027397
1.3137,26.5,0.027397
1.3054,27,0.027397
1.3161,27.5,0.027397
1.328,28,0.027397
1.3416,28.5,0.027397
1.7141,18,0.024658
1.6006,19,0.024658
1.5889,19.5,0.024658
1.5457,20,0.024658
1.5348,20.5,0.024658
1.5129,21,0.024658
1.5105,21.5,0.024658
1.4834,22,0.024658
1.4602,22.5,0.024658
1.4495,23,0.024658
1.4336,24,0.024658
1.4186,24.5,0.024658
1.4165,25,0.024658
1.404,25.5,0.024658
1.4019,26,0.024658
1.3835,26.5,0.024658
1.3565,27,0.024658
1.3448,27.5,0.024658
1.3811,28,0.024658
1.39,28.5,0.024658
1.7616,18,0.021918
1.6389,19,0.021918
1.6243,19.5,0.021918
1.5767,20,0.021918
1.5626,20.5,0.021918
1.5369,21,0.021918
1.5168,21.5,0.021918
1.4868,22,0.021918
1.4605,22.5,0.021918
1.4572,23,0.021918
1.441,24,0.021918
1.4201,24.5,0.021918
1.4199,25,0.021918
1.4076,25.5,0.021918
1.4052,26,0.021918
1.3915,26.5,0.021918
1.3675,27,0.021918
1.3646,27.5,0.021918
1.3448,28,0.021918
1.3509,28.5,0.021918
1.8107,18,0.019178
1.7049,19,0.019178
1.6821,19.5,0.019178
1.648,20,0.019178
1.642,20.5,0.019178
1.621,21,0.019178
1.617,21.5,0.019178
1.5857,22,0.019178
1.568,22.5,0.019178
1.5491,23,0.019178
1.5142,24,0.019178
1.5046,24.5,0.019178
1.4904,25,0.019178
1.4791,25.5,0.019178
1.463,26,0.019178
1.4628,26.5,0.019178
1.4436,27,0.019178
1.4327,27.5,0.019178
1.4429,28,0.019178
1.435,28.5,0.019178
1.8824,18,0.016438
1.7466,19,0.016438
1.7085,19.5,0.016438
1.6602,20,0.016438
1.622,20.5,0.016438
1.5896,21,0.016438
1.5741,21.5,0.016438
1.5434,22,0.016438
1.5234,22.5,0.016438
1.4891,23,0.016438
1.4397,24,0.016438
1.4029,24.5,0.016438
1.3772,25,0.016438
1.3447,25.5,0.016438
1.3125,26,0.016438
1.2872,26.5,0.016438
1.2456,27,0.016438
1.2315,27.5,0.016438
1.1773,28,0.016438
1.182,28.5,0.016438
2.15,18,0.013699
2.0089,19,0.013699
1.9766,19.5,0.013699
1.931,20,0.013699
1.9108,20.5,0.013699
1.8908,21,0.013699
1.8835,21.5,0.013699
1.8459,22,0.013699
1.8314,22.5,0.013699
1.8009,23,0.013699
1.7676,24,0.013699
1.7511,24.5,0.013699
1.7194,25,0.013699
1.6145,25.5,0.013699
1.6715,26,0.013699
1.6537,26.5,0.013699
1.7421,27,0.013699
1.7346,27.5,0.013699
1.7378,28,0.013699
1.6936,28.5,0.013699
2.3551,18,0.010959
2.2502,19,0.010959
2.229,19.5,0.010959
2.1894,20,0.010959
2.1544,20.5,0.010959
2.1041,21,0.010959
2.1025,21.5,0.010959
2.0661,22,0.010959
2.0275,22.5,0.010959
1.9977,23,0.010959
1.9439,24,0.010959
1.9174,24.5,0.010959
1.8933,25,0.010959
1.8614,25.5,0.010959
1.8495,26,0.010959
1.8838,26.5,0.010959
1.8824,27,0.010959
1.8734,27.5,0.010959
1.8666,28,0.010959
1.8435,28.5,0.010959
2.7274,18,0.0082192
2.6989,19,0.0082192
2.6509,19.5,0.0082192
2.6128,20,0.0082192
2.5799,20.5,0.0082192
2.5288,21,0.0082192
2.5177,21.5,0.0082192
2.4685,22,0.0082192
2.4497,22.5,0.0082192
2.4251,23,0.0082192
2.384,24,0.0082192
2.3531,24.5,0.0082192
2.3382,25,0.0082192
2.3151,25.5,0.0082192
2.3056,26,0.0082192
2.3191,26.5,0.0082192
2.3242,27,0.0082192
2.3425,27.5,0.0082192
2.3542,28,0.0082192
2.36,28.5,0.0082192
3.4758,18,0.0054795
3.4326,19,0.0054795
3.354,19.5,0.0054795
3.3297,20,0.0054795
3.3104,20.5,0.0054795
3.2923,21,0.0054795
3.2731,21.5,0.0054795
3.2301,22,0.0054795
3.2069,22.5,0.0054795
2.6262,23,0.0054795
3.158,24,0.0054795
3.1584,24.5,0.0054795
3.1499,25,0.0054795
3.147,25.5,0.0054795
3.1359,26,0.0054795
3.1428,26.5,0.0054795
3.1793,27,0.0054795
3.2078,27.5,0.0054795
3.2294,28,0.0054795
3.2699,28.5,0.0054795
4.9263,18,0.0027397
4.8661,19,0.0027397
4.7554,19.5,0.0027397
4.7215,20,0.0027397
4.6947,20.5,0.0027397
4.6697,21,0.0027397
4.6761,21.5,0.0027397
4.6431,22,0.0027397
4.6059,22.5,0.0027397
4.6142,23,0.0027397
4.5947,24,0.0027397
4.5902,24.5,0.0027397
4.5943,25,0.0027397
4.6058,25.5,0.0027397
4.6241,26,0.0027397
4.6491,26.5,0.0027397
4.7344,27,0.0027397
4.7736,27.5,0.0027397
4.8393,28,0.0027397
4.8979,28.5,0.0027397
